id,initial,city,name,culture,team_id,game_id,first_downs_number,first_downs_rushing,first_downs_passing,first_downs_penalty,game_totals_plays,game_totals_yards,game_totals_average,rushing_attempts,rushing_yards,rushing_average,passing_completions,passing_attempts,passing_interception,passing_yards,passing_average,passing_sacked,punting_punts,punting_yards,punting_average,punting_singles,return_totals_yards,punt_returns_attempts,punt_returns_yards,kick_returns_attempts,kick_returns_yards,interception_returns_attempts,interception_returns_yards,defense_tackles,defense_assists,defense_sacks,defense_sack_yards,defense_passes_defensed,defense_forced_fumbles,defense_fumble_recoveries,special_teams_tackles,penalties_number,penalties_yards,fumbles_number,fumbles_lost,possession_time,field_goals_made,field_goals_attempts,field_goals_blocked,field_goals_percent,field_goals_singles,kickoffs_number,kickoffs_end_zone,kickoffs_touchbacks,kickoffs_singles,id,game_num,week_num,game_date,date_tbd,time_tbd,game_status,away_team,home_team,away_coach,home_coach,mvp,stadium_id,attendance,away_score,away_score1,away_score2,away_score3,away_score4,away_scoreOT,home_score,home_score1,home_score2,home_score3,home_score4,home_scoreOT,sold_out,is_visible,stats_inc_id,period_value,period_time_remaining,last_update,name,location,id,culture,loc,score,win
5,wpg,Winnipeg,"Blue Bombers",en,5,10677,15,4,8,3,47,321,6.8,19,98,5,16,28,0,223,8,0,8,304,38,0,150,1,2,7,148,4,29,42,0,0,0,6,0,0,12,14,136,1,1,00:26:59,2,2,0,100,0,5,0,0,0,10677,67,20,"2013-10-14 13:00:00",0,0,Final,5,9,,,,9,22853,34,10,7,7,10,NULL,27,0,17,6,4,NULL,0,1,1315154,4,NULL,"2013-10-14 20:18:50","Percival Molson Stadium",Montreal,9,en,A,34,1
5,wpg,Winnipeg,"Blue Bombers",en,5,10685,11,2,6,3,48,235,4.9,14,94,6,18,32,0,141,4.4,2,11,501,45.5,1,263,5,46,7,180,2,33,44,0,2,15,2,1,1,7,11,65,1,1,00:24:28,2,2,0,100,0,3,0,0,0,10685,39,13,"2013-08-24 13:00:00",0,0,Final,5,6,,,,63,13138,14,0,6,1,7,NULL,37,17,7,0,13,NULL,0,1,1315210,4,NULL,"2013-08-24 16:54:30","Alumni Stadium",Guelph,63,en,A,14,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10691,25,9,15,1,69,466,6.8,18,81,4,30,51,0,385,7.5,0,7,301,43,0,114,5,13,5,101,1,0,34,0,1,7,4,0,0,5,9,99,1,1,00:34:54,2,2,0,100,0,3,0,0,0,10691,70,21,"2013-10-19 15:30:00",0,0,Final,7,5,,,,17,28869,26,10,13,0,3,NULL,20,3,0,7,10,NULL,0,1,1315157,4,NULL,"2013-10-19 19:03:03","Investors Group Field",Winnipeg,17,en,H,20,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10697,22,4,14,4,51,337,6.6,13,55,4,19,37,0,282,7.6,1,7,314,44.9,1,127,3,35,4,92,0,0,45,0,1,4,0,2,2,9,12,95,0,0,00:28:09,2,2,0,100,0,5,0,0,0,10697,73,22,"2013-10-24 19:30:00",0,0,Final,5,7,,,,6,18478,21,7,10,3,1,NULL,36,10,11,6,9,NULL,0,1,1315160,4,NULL,"2013-10-24 23:07:22","Rogers Centre",Toronto,6,en,A,21,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10709,10,3,6,1,52,213,4.1,10,46,4,19,40,0,167,4.2,2,11,465,42.3,1,156,5,26,6,113,0,0,43,0,1,2,1,3,3,9,8,60,3,3,00:27:07,2,2,0,100,0,3,0,0,0,10709,79,23,"2013-11-02 14:00:00",0,0,Final,6,5,,,,17,26316,37,3,14,10,10,NULL,7,3,3,0,1,NULL,0,1,1315166,4,NULL,"2013-11-02 17:00:38","Investors Group Field",Winnipeg,17,en,H,7,0
5,wpg,Winnipeg,"Blue Bombers",en,5,11803,19,6,11,2,53,316,6,19,89,4,15,32,0,227,7.1,2,9,394,43.8,0,211,7,80,5,107,0,0,42,0,2,12,3,2,2,11,13,165,2,1,00:28:30,3,3,0,100,0,5,0,0,0,11803,NULL,1,"2014-06-09 20:30:00",0,0,Final,7,5,,,,17,24000,24,7,7,3,7,NULL,22,3,10,0,9,NULL,0,1,1411671,4,NULL,"2014-06-10 09:46:26","Investors Group Field",Winnipeg,17,en,H,22,0
5,wpg,Winnipeg,"Blue Bombers",en,5,11811,26,7,15,4,63,387,6.1,18,100,5,23,41,0,287,7,4,5,204,40.8,1,118,3,7,4,78,1,44,36,0,1,8,3,0,0,8,3,15,0,0,00:34:20,4,4,0,100,0,6,0,0,0,11811,NULL,2,"2014-06-14 21:00:00",0,0,Final,5,2,,,,3,27103,20,0,7,10,3,NULL,23,14,3,0,6,NULL,0,1,1411677,4,NULL,"2014-06-17 14:32:27","McMahon Stadium",Calgary,3,en,A,20,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12661,28,9,15,4,58,459,7.9,28,132,4,21,29,0,327,11.3,1,5,229,45.8,0,141,7,74,4,67,0,0,33,0,1,7,5,3,2,6,7,72,0,0,00:36:03,1,1,0,100,0,7,0,0,0,12661,NULL,5,"2014-06-26 20:30:00",0,0,Final,7,5,,,,17,24872,21,0,7,7,7,NULL,45,17,7,14,7,NULL,0,1,1411690,4,NULL,"2014-06-26 23:49:29","Investors Group Field",Winnipeg,17,en,H,45,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12669,23,7,13,3,55,374,6.8,17,67,3,21,33,0,307,9.3,5,7,272,38.9,0,268,8,74,5,194,0,0,33,0,2,26,2,2,0,7,12,120,1,1,00:29:57,3,3,0,100,0,5,0,0,0,12669,NULL,6,"2014-07-03 20:30:00",0,0,Final,65,5,,,,17,27553,28,21,0,4,3,NULL,36,7,10,3,16,NULL,0,1,1411696,4,NULL,"2014-07-03 23:54:27","Investors Group Field",Winnipeg,17,en,H,36,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12677,19,4,10,5,53,306,5.8,11,50,4,24,38,0,256,6.7,4,7,311,44.4,0,181,6,24,6,157,1,28,39,0,4,26,3,1,1,12,15,148,2,2,00:26:38,3,3,0,100,0,7,0,0,0,12677,NULL,7,"2014-07-11 19:00:00",0,0,Final,5,9,,,,9,20348,34,10,9,3,12,NULL,33,7,6,10,10,NULL,0,1,1411704,4,NULL,"2014-07-12 00:59:20","Percival Molson Stadium",Montreal,9,en,A,34,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12685,11,4,6,1,47,241,5.1,15,61,4,14,27,0,180,6.7,5,10,452,45.2,0,45,5,18,3,27,1,20,52,0,4,32,2,0,0,8,8,56,1,1,00:22:34,1,2,0,50,0,1,0,0,0,12685,NULL,8,"2014-07-17 20:30:00",0,0,Final,3,5,,,,17,30976,26,7,6,0,13,NULL,3,0,3,0,0,NULL,0,1,1411712,4,NULL,"2014-07-17 23:41:17","Investors Group Field",Winnipeg,17,en,H,3,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12695,17,5,11,1,50,300,6,22,50,2,18,26,0,250,9.6,2,5,215,43,0,81,6,46,2,35,2,35,41,0,6,40,1,3,1,6,5,35,0,0,00:30:30,5,5,0,100,0,5,0,0,1,12695,NULL,9,"2014-07-25 22:00:00",0,0,Final,5,1,,,,1,25321,23,6,3,14,0,NULL,6,0,6,0,0,NULL,0,1,1411727,4,NULL,"2014-07-26 01:10:12","B.C. Place",Vancouver,1,en,A,23,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12701,24,6,16,2,64,444,6.9,20,83,4,31,43,0,361,8.4,1,9,376,41.8,0,128,8,49,5,79,1,0,32,0,3,18,1,1,0,7,10,79,3,2,00:32:41,2,2,0,100,0,4,0,0,0,12701,NULL,10,"2014-07-31 19:00:00",0,0,Final,5,6,,,,65,6500,27,6,7,7,7,NULL,26,0,3,7,16,NULL,0,1,1411737,4,NULL,"2014-07-31 22:24:49",McMaster,Hamilton,65,en,A,27,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12709,20,4,13,3,59,340,5.8,15,37,2,23,39,0,303,7.8,5,7,306,43.7,1,193,7,54,5,120,0,0,45,0,1,5,3,0,0,7,8,73,3,3,00:30:09,1,1,0,100,0,3,0,0,0,12709,NULL,11,"2014-08-07 20:30:00",0,0,Final,4,5,,,,17,33234,23,3,0,7,13,NULL,17,3,7,0,7,NULL,1,1,1411665,4,NULL,"2014-08-08 01:20:00","Investors Group Field",Winnipeg,17,en,H,17,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12717,12,4,7,1,47,273,5.8,11,80,7,23,31,0,193,6.2,5,9,387,43,0,273,3,119,6,154,0,0,46,0,1,9,1,2,2,9,14,114,1,1,00:26:29,0,0,0,0,0,4,0,0,0,12717,NULL,12,"2014-08-12 19:30:00",0,0,Final,5,7,,,,6,18106,21,7,7,7,0,NULL,38,0,21,0,17,NULL,0,1,1411673,4,NULL,"2014-08-12 23:13:39","Rogers Centre",Toronto,6,en,A,21,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12727,13,6,6,1,45,296,6.6,18,96,5,14,24,0,200,8.3,3,7,324,46.3,1,162,6,83,4,79,3,63,50,0,2,19,4,0,1,8,6,46,2,1,00:24:57,3,4,0,75,0,3,0,0,0,12727,NULL,13,"2014-08-22 20:30:00",0,0,Final,9,5,,,,17,29881,16,0,6,7,3,NULL,24,1,0,7,16,NULL,0,1,1411685,4,NULL,"2014-08-23 00:02:52","Investors Group Field",Winnipeg,17,en,H,24,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12737,18,6,9,3,48,278,5.8,21,107,5,15,23,0,171,7.4,4,2,85,42.5,0,224,4,71,7,153,0,0,40,0,1,3,2,0,1,7,12,64,4,1,00:30:20,3,3,0,100,0,6,0,0,0,12737,NULL,14,"2014-08-31 16:00:00",0,0,Final,5,4,,,,4,33427,30,7,0,14,9,NULL,35,0,14,7,14,NULL,1,1,1411698,4,NULL,"2014-08-31 19:12:33","Mosaic Stadium",Saskatchewan,4,en,A,30,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12749,23,5,16,2,56,454,8.1,13,94,7,26,38,0,360,9.5,5,8,399,49.9,3,167,5,34,6,131,0,0,42,0,3,9,1,2,2,5,13,158,2,1,00:30:38,0,1,0,0,0,4,0,0,0,12749,NULL,15,"2014-09-07 16:00:00",0,0,Final,4,5,,,,17,33234,30,1,26,3,0,NULL,24,7,1,8,8,NULL,0,1,1411714,4,NULL,"2014-09-07 19:49:43","Investors Group Field",Winnipeg,17,en,H,24,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12755,11,4,5,2,42,178,4.2,11,57,5,16,28,0,121,4.3,3,8,333,41.6,0,188,6,57,5,117,0,0,48,0,3,25,3,1,0,5,10,87,2,1,00:27:39,3,3,0,100,0,3,0,0,0,12755,NULL,16,"2014-09-13 22:00:00",0,0,Final,5,1,,,,1,27754,9,3,0,3,3,NULL,26,3,12,1,10,NULL,0,1,1411723,4,NULL,"2014-09-14 16:08:15","B.C. Place",Vancouver,1,en,A,9,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12771,21,4,13,4,60,357,6,14,54,3,27,41,0,303,7.4,5,11,447,40.6,0,192,6,57,4,106,0,0,33,0,3,20,2,1,0,9,15,130,1,1,00:31:49,1,1,0,100,0,3,0,0,0,12771,NULL,18,"2014-09-27 18:30:00",0,0,Final,6,5,,,,17,28534,16,3,7,3,3,NULL,11,0,5,0,6,NULL,0,1,1411736,4,NULL,"2014-09-28 00:26:55","Investors Group Field",Winnipeg,17,en,H,11,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12775,17,6,8,3,55,293,5.3,19,70,3,19,30,0,223,7.4,6,6,240,40,0,231,1,9,6,108,1,30,46,0,1,4,2,2,1,6,12,72,0,0,00:29:58,2,2,0,100,0,3,0,0,0,12775,NULL,19,"2014-10-03 19:00:00",0,0,Final,5,65,,,,67,24242,20,10,7,3,0,NULL,42,7,21,11,3,NULL,0,1,1411739,4,NULL,"2014-10-04 01:12:16","TD Place Stadium",Ottawa,67,en,A,20,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12789,12,1,9,2,57,277,4.9,11,35,3,22,42,0,242,5.8,4,7,331,47.3,0,75,3,20,5,55,1,0,51,0,2,5,2,2,1,7,16,149,2,2,00:25:57,3,3,0,100,0,2,0,0,0,12789,NULL,20,"2014-10-13 16:30:00",0,0,Final,5,3,,,,2,28065,9,0,0,6,3,NULL,41,10,27,3,1,NULL,0,1,1411720,4,NULL,"2014-10-14 00:56:31","Commonwealth Stadium",Edmonton,2,en,A,9,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12795,25,9,14,2,56,408,7.3,21,150,7,19,33,0,258,7.8,2,6,253,42.2,1,135,3,24,6,111,2,2,46,0,2,17,1,1,0,8,4,64,1,1,00:27:01,2,3,0,67,0,4,0,0,0,12795,NULL,21,"2014-10-18 19:00:00",0,0,Final,2,5,,,,17,22320,33,15,1,7,10,NULL,23,3,3,10,7,NULL,0,1,1411746,4,NULL,"2014-10-18 22:27:53","Investors Group Field",Winnipeg,17,en,H,23,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12805,17,6,9,2,54,362,6.7,19,141,7,13,25,0,221,8.8,10,8,360,45,0,177,10,99,4,78,1,20,43,0,2,13,1,0,0,9,7,104,1,1,00:28:00,3,4,0,75,1,5,0,0,0,12805,NULL,22,"2014-10-25 19:00:00",0,0,Final,1,5,,,,17,24223,28,7,6,0,15,NULL,23,4,10,3,6,NULL,0,1,1411759,4,NULL,"2014-10-25 22:33:47","Investors Group Field",Winnipeg,17,en,H,23,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12809,16,10,4,2,55,247,4.5,32,149,4,10,22,0,98,4.5,1,7,312,44.6,0,91,3,22,3,69,0,0,37,0,2,8,2,3,5,9,6,59,3,1,00:31:28,4,5,0,80,0,7,0,0,0,12809,NULL,23,"2014-11-01 16:00:00",0,0,Final,5,2,,,,3,27076,18,3,0,6,9,NULL,13,7,3,1,2,NULL,0,1,1411763,4,NULL,"2014-11-01 19:52:28","McMahon Stadium",Calgary,3,en,A,18,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12835,19,7,5,7,52,255,4.9,24,95,4,16,27,0,160,5.9,1,9,406,45.1,0,205,6,134,4,71,2,28,40,0,4,21,0,1,2,9,14,104,3,1,00:28:12,2,4,0,50,1,5,0,0,0,12835,NULL,2,"2015-06-09 19:30:00",0,0,Final,5,7,,,,23,5000,34,3,10,14,7,NULL,27,6,0,8,13,NULL,0,1,1529612,4,NULL,"2015-06-30 09:40:47","Varsity Stadium",Toronto,23,en,A,34,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12855,28,9,17,2,51,470,9.2,25,145,5,22,25,0,325,13,1,5,209,41.8,0,111,5,26,3,85,1,0,37,0,0,0,3,0,0,4,14,167,0,0,00:30:47,0,0,0,0,0,6,0,0,1,12855,NULL,5,"2015-06-27 20:00:00",0,0,Final,5,4,,,,4,32228,30,7,8,8,7,NULL,26,0,14,9,3,NULL,0,1,1529642,4,NULL,"2015-06-27 23:10:54","Mosaic Stadium",Saskatchewan,4,en,A,30,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12857,20,7,10,3,49,263,5.4,13,69,5,19,34,0,194,5.7,2,7,345,49.3,0,187,1,3,9,184,0,0,45,0,2,16,1,2,1,5,18,145,0,0,00:27:12,1,1,0,100,0,4,0,0,1,12857,NULL,6,"2015-07-02 20:30:00",0,0,Final,6,5,,,,17,27279,52,17,21,11,3,NULL,26,7,6,5,8,NULL,0,1,1529643,4,NULL,"2015-07-03 00:06:25","Investors Group Field",Winnipeg,17,en,H,26,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12867,17,4,12,1,52,324,6.2,20,73,3,20,29,0,251,8.7,3,7,317,45.3,0,88,3,44,2,44,2,40,42,0,2,13,2,0,1,6,11,54,0,0,00:29:43,4,4,0,100,0,3,0,0,0,12867,NULL,7,"2015-07-10 19:00:00",0,0,Final,9,5,,,,17,25605,23,0,10,3,10,NULL,25,6,13,3,3,NULL,0,1,1529649,4,NULL,"2015-07-10 22:29:29","Investors Group Field",Winnipeg,17,en,H,25,1
5,wpg,Winnipeg,"Blue Bombers",en,5,12879,15,4,10,1,46,365,7.9,17,76,4,22,27,0,289,10.7,2,6,285,47.5,0,125,7,54,3,71,0,0,35,0,1,7,2,1,1,6,9,61,3,3,00:27:25,1,3,0,33,0,4,0,0,2,12879,NULL,8,"2015-07-18 19:00:00",0,0,Final,5,2,,,,3,29255,25,16,0,6,3,NULL,26,8,8,7,3,NULL,0,1,1529658,4,NULL,"2015-07-18 22:38:51","McMahon Stadium",Calgary,3,en,A,25,0
5,wpg,Winnipeg,"Blue Bombers",en,5,12885,15,4,9,2,57,252,4.4,17,100,5,16,36,0,152,4.2,4,13,607,46.7,0,131,5,16,6,115,0,0,38,0,2,5,1,1,1,12,18,170,0,0,00:31:04,1,2,0,50,0,2,0,0,0,12885,NULL,9,"2015-07-25 19:00:00",0,0,Final,5,3,,,,2,27895,3,3,0,0,0,NULL,32,1,3,14,14,NULL,0,1,1529664,4,NULL,"2015-07-27 15:09:13","Commonwealth Stadium",Edmonton,2,en,A,3,0
6,ham,Hamilton,Tiger-Cats,en,6,10547,19,4,13,2,53,418,7.9,12,77,6,20,39,0,341,8.7,2,9,372,41.3,0,253,9,151,4,92,3,28,33,0,2,11,4,0,0,12,18,134,1,1,00:29:01,4,4,0,100,0,8,0,0,0,10547,2,1,"2013-06-13 19:00:00",0,0,Final,6,9,,,,9,20514,33,6,17,3,7,NULL,26,7,3,2,14,NULL,0,1,1315169,4,NULL,"2013-06-20 16:37:43","Percival Molson Stadium",Montreal,9,en,A,33,1
6,ham,Hamilton,Tiger-Cats,en,6,10549,22,4,15,3,50,402,8,9,50,5,29,36,0,352,9.8,5,7,295,42.1,0,135,4,18,6,117,0,0,41,0,1,6,0,0,2,8,6,25,1,0,00:27:05,1,1,0,100,0,5,0,0,0,10549,41,14,"2013-08-30 22:00:00",0,0,Final,6,1,,,,1,30564,26,0,9,7,10,NULL,29,7,7,7,8,NULL,0,1,1315128,4,NULL,"2013-08-31 01:01:24","B.C. Place",Vancouver,1,en,A,26,0
6,ham,Hamilton,Tiger-Cats,en,6,10565,20,3,17,0,51,439,8.6,14,64,4,25,35,0,375,10.7,2,6,282,47,0,175,8,66,5,93,0,0,37,0,3,9,4,1,1,13,11,109,1,1,00:29:47,3,3,0,100,0,8,0,0,0,10565,46,15,"2013-09-07 16:00:00",0,0,Final,1,6,,,,63,13101,29,2,6,0,21,NULL,37,3,14,17,3,NULL,0,1,1315133,4,NULL,"2013-09-07 22:24:56","Alumni Stadium",Guelph,63,en,H,37,1
6,ham,Hamilton,Tiger-Cats,en,6,10569,17,3,13,1,48,339,7.1,12,44,3,23,33,0,295,8.9,3,9,324,36,0,173,9,173,1,0,6,260,35,0,2,2,6,2,2,7,18,204,1,1,00:29:48,3,4,0,75,1,6,0,0,0,10569,6,2,"2013-06-20 19:00:00",0,0,Final,5,6,,,,63,12732,0,0,0,0,0,NULL,52,14,21,9,8,NULL,0,1,1315177,4,NULL,"2013-06-20 23:50:32","Alumni Stadium",Guelph,63,en,H,52,1
6,ham,Hamilton,Tiger-Cats,en,6,10575,27,4,22,1,61,503,8.2,15,95,6,26,41,0,408,10,5,8,376,47,1,116,4,41,4,75,2,27,39,0,2,4,2,1,1,9,7,55,0,0,00:31:07,0,2,0,0,0,4,0,0,0,10575,49,16,"2013-09-13 21:00:00",0,0,Final,6,2,,,,3,26649,22,8,7,7,0,NULL,26,6,7,3,10,NULL,0,1,1315136,4,NULL,"2013-09-14 00:41:11","McMahon Stadium",Calgary,3,en,A,22,0
6,ham,Hamilton,Tiger-Cats,en,6,10585,26,7,17,2,55,464,8.4,16,103,6,24,37,0,361,9.8,2,4,181,45.3,0,245,4,18,6,227,0,0,30,0,0,0,4,0,0,8,9,79,0,0,00:32:27,2,3,0,67,0,6,0,0,0,10585,10,5,"2013-06-28 19:00:00",0,0,Final,6,7,,,,6,29852,34,21,10,3,0,NULL,39,8,17,7,7,NULL,0,1,1315181,4,NULL,"2013-06-29 00:21:27","Rogers Centre",Toronto,6,en,A,34,0
6,ham,Hamilton,Tiger-Cats,en,6,10603,18,5,9,4,55,300,5.5,15,66,4,19,36,0,234,6.5,4,6,267,44.5,0,203,8,49,5,154,0,0,31,0,1,13,2,3,5,8,15,120,5,1,00:30:02,2,3,0,67,0,4,0,0,0,10603,16,6,"2013-07-07 17:00:00",0,0,Final,3,6,,,,63,12612,30,16,0,7,7,NULL,20,7,6,0,7,NULL,0,1,1315187,4,NULL,"2013-07-07 20:31:46","Alumni Stadium",Guelph,63,en,H,20,0
6,ham,Hamilton,Tiger-Cats,en,6,10605,20,8,9,3,51,288,5.6,18,102,5,16,28,0,186,6.6,5,5,208,41.6,0,128,3,27,5,101,0,0,41,0,2,19,2,1,1,8,5,50,1,1,00:29:46,4,4,0,100,0,5,0,0,0,10605,54,17,"2013-09-21 16:00:00",0,0,Final,9,6,,,,15,15123,26,7,3,9,7,NULL,28,3,10,0,15,NULL,0,1,1315141,4,NULL,"2013-09-21 19:10:55","Moncton Stadium",Moncton,15,en,H,28,1
6,ham,Hamilton,Tiger-Cats,en,6,10617,21,4,16,1,54,438,8.1,15,76,5,26,32,0,362,11.3,7,8,401,50.1,2,75,4,36,2,39,1,4,35,0,6,42,3,0,0,5,7,65,0,0,00:32:12,2,4,0,50,2,3,0,0,1,10617,19,7,"2013-07-13 18:30:00",0,0,Final,5,6,,,,63,13085,20,0,13,0,7,NULL,25,8,4,5,8,NULL,0,1,1315190,4,NULL,"2013-07-13 22:57:06","Alumni Stadium",Guelph,63,en,H,25,1
6,ham,Hamilton,Tiger-Cats,en,6,10621,26,8,15,3,62,415,6.7,18,147,8,23,42,0,268,6.4,2,5,198,39.6,0,142,7,38,6,104,1,0,42,0,2,6,3,0,0,5,7,65,0,0,00:30:39,1,3,0,33,1,3,0,0,0,10621,58,18,"2013-09-28 18:00:00",0,0,Final,2,6,,,,63,13248,35,0,17,10,8,NULL,11,1,3,7,0,NULL,0,1,1315145,4,NULL,"2013-09-29 23:35:47","Alumni Stadium",Guelph,63,en,H,11,0
6,ham,Hamilton,Tiger-Cats,en,6,10635,10,2,6,2,44,195,4.4,8,16,2,19,31,0,179,5.8,5,11,437,39.7,0,81,3,-3,5,84,0,0,41,0,0,0,1,0,0,8,12,88,1,1,00:25:32,0,0,0,0,0,0,0,0,0,10635,24,8,"2013-07-21 19:00:00",0,0,Final,6,4,,,,4,37372,0,0,0,0,0,NULL,37,0,16,7,14,NULL,0,1,1315195,4,NULL,"2013-07-21 21:53:51","Mosaic Stadium",Saskatchewan,4,en,A,0,0
6,ham,Hamilton,Tiger-Cats,en,6,10643,20,5,15,0,60,469,7.8,12,74,6,26,41,0,395,9.6,7,6,245,40.8,0,150,7,32,5,118,0,0,42,0,3,17,4,2,0,8,8,64,2,2,00:29:11,2,2,0,100,0,5,0,0,0,10643,27,9,"2013-07-27 19:30:00",0,0,Final,4,6,,,,63,13002,32,3,23,6,0,NULL,20,10,7,0,3,NULL,0,1,1315198,4,NULL,"2013-07-27 23:03:58","Alumni Stadium",Guelph,63,en,H,20,0
6,ham,Hamilton,Tiger-Cats,en,6,10649,28,11,15,2,62,467,7.5,28,156,5,22,30,0,311,10.4,4,3,153,51,0,179,5,57,6,122,0,0,36,0,1,5,2,0,0,7,12,138,0,0,00:34:44,3,3,0,100,0,5,0,0,0,10649,29,10,"2013-08-02 21:00:00",0,0,Final,6,3,,,,2,31006,30,3,14,3,10,NULL,29,3,3,9,14,NULL,0,1,1315200,4,NULL,"2013-08-03 00:45:42","Commonwealth Stadium",Edmonton,2,en,A,30,1
6,ham,Hamilton,Tiger-Cats,en,6,10651,23,8,11,4,57,408,7.2,25,134,5,19,31,0,274,8.8,1,4,194,48.5,1,173,5,38,5,135,1,15,37,0,5,29,2,0,0,6,6,40,1,1,00:35:08,1,2,0,50,1,5,0,0,0,10651,61,19,"2013-10-04 19:00:00",0,0,Final,6,7,,,,6,28467,33,8,14,0,11,NULL,19,0,6,10,3,NULL,0,1,1315148,4,NULL,"2013-10-04 21:59:25","Rogers Centre",Toronto,6,en,A,33,1
6,ham,Hamilton,Tiger-Cats,en,6,10663,28,7,17,4,58,456,7.9,16,114,7,24,39,0,342,8.8,3,6,260,43.3,0,72,4,28,4,44,2,25,38,0,2,9,3,1,1,7,13,101,1,1,00:33:00,3,4,0,75,0,5,0,0,0,10663,33,12,"2013-08-16 20:00:00",0,0,Final,6,5,,,,17,32409,37,10,7,7,13,NULL,18,0,7,0,11,NULL,0,1,1315204,4,NULL,"2013-08-16 23:29:11","Investors Group Field",Winnipeg,17,en,A,37,1
6,ham,Hamilton,Tiger-Cats,en,6,10683,32,15,16,1,67,545,8.1,25,164,6,29,39,0,381,9.8,3,4,174,43.5,0,136,4,13,5,123,1,0,37,0,2,13,2,1,1,6,8,72,2,2,00:37:21,0,1,0,0,1,4,0,0,0,10683,68,20,"2013-10-14 16:30:00",0,0,Final,7,6,,,,63,13362,18,1,7,3,7,NULL,24,9,7,8,0,NULL,0,1,1315155,4,NULL,"2013-10-14 20:19:10","Alumni Stadium",Guelph,63,en,H,24,1
6,ham,Hamilton,Tiger-Cats,en,6,10685,27,9,18,0,59,464,7.9,18,95,5,27,39,0,369,9.5,2,6,250,41.7,0,86,6,40,2,46,2,50,34,0,2,21,5,1,2,12,9,71,2,1,00:35:32,3,4,0,75,0,7,0,0,0,10685,39,13,"2013-08-24 13:00:00",0,0,Final,5,6,,,,63,13138,14,0,6,1,7,NULL,37,17,7,0,13,NULL,0,1,1315210,4,NULL,"2013-08-24 16:54:30","Alumni Stadium",Guelph,63,en,H,37,1
6,ham,Hamilton,Tiger-Cats,en,6,10695,14,5,8,1,55,270,4.9,11,66,6,21,39,0,204,5.2,5,10,443,44.3,0,114,6,24,6,90,0,0,35,0,1,11,3,1,2,7,12,113,2,0,00:27:45,1,1,0,100,0,1,0,0,0,10695,72,21,"2013-10-20 13:00:00",0,0,Final,6,9,,,,9,23390,5,0,3,0,2,NULL,36,14,17,3,2,NULL,0,1,1315159,4,NULL,"2013-10-20 16:37:18","Percival Molson Stadium",Montreal,9,en,A,5,0
6,ham,Hamilton,Tiger-Cats,en,6,10701,17,6,9,2,47,323,6.9,20,148,7,17,25,0,175,7,2,6,238,39.7,0,250,5,82,4,61,2,6,40,0,0,0,2,2,2,7,3,25,1,0,00:26:23,2,2,0,100,0,5,0,0,0,10701,75,22,"2013-10-26 13:00:00",0,0,Final,9,6,,,,63,13012,24,14,2,7,1,NULL,27,0,3,7,17,NULL,0,1,1315162,4,NULL,"2013-10-27 00:13:01","Alumni Stadium",Guelph,63,en,H,27,1
6,ham,Hamilton,Tiger-Cats,en,6,10709,18,7,11,0,55,399,7.3,20,181,9,26,34,0,218,6.4,1,7,295,42.1,0,150,7,61,3,89,2,15,31,0,2,21,7,3,4,11,7,55,4,3,00:32:53,3,4,0,75,0,6,0,0,0,10709,79,23,"2013-11-02 14:00:00",0,0,Final,6,5,,,,17,26316,37,3,14,10,10,NULL,7,3,3,0,1,NULL,0,1,1315166,4,NULL,"2013-11-02 17:00:38","Investors Group Field",Winnipeg,17,en,A,37,1
6,ham,Hamilton,Tiger-Cats,en,6,10719,30,8,18,4,67,484,7.2,22,109,5,28,41,0,375,9.1,4,6,288,48,0,141,5,43,4,98,0,0,25,0,0,0,3,1,2,8,10,66,0,0,00:39:51,3,3,0,100,0,5,0,0,0,10719,84,31,"2013-11-17 13:00:00",0,0,Final,6,7,,,,6,35418,36,10,7,10,9,NULL,24,7,17,0,0,NULL,0,1,1315277,4,NULL,"2013-11-17 20:12:21","Rogers Centre",Toronto,6,en,A,36,1
